341354
-824.344
2862.57
4639.03
-5402.21
-1895.06
3700.35
-1757.24
-1676.27
-146.596
-556.871
-924.595
1508.5
-83.655
-472.539
-182.494
-565.199
-319.342
-345.028
283.517
-242.776
-836.757
-559.914
-213.778
-77.4845
-327.953
0.824994
13.9202
52.1831
-267.042
-731.868
-10.7517
-530.619
-714.401
-248.197
-185.892
91.4669
351.178
-395.522
152.475
